"country","agerange","min_age","max_age","sex","av_los","hosp_reason","icd10","reference_year","reference"
"lv","Y50-54",50,54,"M",5.2,"other lrti","J20-J22",2018,"eurostat"
"rs","Y50-54",50,54,"F",9.7,"all rt","J",2018,"eurostat"
"rs","Y50-54",50,54,"F",8.2,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y50-54",50,54,"F",11.6,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y50-54",50,54,"F",8.2,"other lrti","J20-J22",2018,"eurostat"
"rs","Y50-54",50,54,"M",11.3,"all rt","J",2018,"eurostat"
"rs","Y50-54",50,54,"M",7.3,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y50-54",50,54,"M",13.7,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y50-54",50,54,"M",7.5,"other lrti","J20-J22",2018,"eurostat"
"de","Y50-54",50,54,"F",7.9,"all rt","J",2017,"eurostat"
"de","Y50-54",50,54,"F",4.3,"urti/inf","J00-J11",2017,"eurostat"
"de","Y50-54",50,54,"F",8.9,"pneumonia","J12-J18",2017,"eurostat"
"de","Y50-54",50,54,"F",4.6,"other lrti","J20-J22",2017,"eurostat"
"de","Y50-54",50,54,"M",7.6,"all rt","J",2017,"eurostat"
"de","Y50-54",50,54,"M",4.6,"urti/inf","J00-J11",2017,"eurostat"
"de","Y50-54",50,54,"M",9.1,"pneumonia","J12-J18",2017,"eurostat"
"de","Y50-54",50,54,"M",5,"other lrti","J20-J22",2017,"eurostat"
"is","Y50-54",50,54,"F",4.9,"all rt","J",2017,"eurostat"
"is","Y50-54",50,54,"F",3.5,"urti/inf","J00-J11",2017,"eurostat"
"is","Y50-54",50,54,"F",3.7,"pneumonia","J12-J18",2017,"eurostat"
"is","Y50-54",50,54,"F",3,"other lrti","J20-J22",2017,"eurostat"
"is","Y50-54",50,54,"M",3.8,"all rt","J",2017,"eurostat"
"is","Y50-54",50,54,"M",4,"urti/inf","J00-J11",2016,"eurostat"
"is","Y50-54",50,54,"M",3.8,"pneumonia","J12-J18",2017,"eurostat"
"is","Y50-54",50,54,"M",7,"other lrti","J20-J22",2017,"eurostat"
"mt","Y50-54",50,54,"F",4.7,"all rt","J",2017,"eurostat"
"mt","Y50-54",50,54,"F",3.6,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y50-54",50,54,"F",4.4,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y50-54",50,54,"F",4.4,"other lrti","J20-J22",2017,"eurostat"
"mt","Y50-54",50,54,"M",4.9,"all rt","J",2017,"eurostat"
"mt","Y50-54",50,54,"M",6.5,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y50-54",50,54,"M",7.1,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y50-54",50,54,"M",5.7,"other lrti","J20-J22",2017,"eurostat"
"dk","Y50-54",50,54,"F",4.4,"all rt","J",2016,"eurostat"
"dk","Y50-54",50,54,"F",2.1,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y50-54",50,54,"F",5,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y50-54",50,54,"F",4.6,"other lrti","J20-J22",2016,"eurostat"
"dk","Y50-54",50,54,"M",5,"all rt","J",2016,"eurostat"
"dk","Y50-54",50,54,"M",3.6,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y50-54",50,54,"M",5.6,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y50-54",50,54,"M",3.8,"other lrti","J20-J22",2016,"eurostat"
"tr","Y50-54",50,54,"F",5.4,"all rt","J",2015,"eurostat"
"tr","Y50-54",50,54,"F",1.7,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y50-54",50,54,"F",7.1,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y50-54",50,54,"F",4.8,"other lrti","J20-J22",2015,"eurostat"
"tr","Y50-54",50,54,"M",6.2,"all rt","J",2015,"eurostat"
"tr","Y50-54",50,54,"M",1.6,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y50-54",50,54,"M",7.7,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y50-54",50,54,"M",4.2,"other lrti","J20-J22",2015,"eurostat"
"gb","Y50-54",50,54,"F",5.5,"all rt","J",2016,"eurostat"
"gb","Y50-54",50,54,"F",3.7,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y50-54",50,54,"F",6.9,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y50-54",50,54,"F",4,"other lrti","J20-J22",2016,"eurostat"
"gb","Y50-54",50,54,"M",6,"all rt","J",2016,"eurostat"
"gb","Y50-54",50,54,"M",5.7,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y50-54",50,54,"M",7.3,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y50-54",50,54,"M",3.4,"other lrti","J20-J22",2016,"eurostat"
"lu","Y50-54",50,54,"F",6.3,"all rt","J",2016,"eurostat"
"lu","Y50-54",50,54,"F",4,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y50-54",50,54,"F",8.8,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y50-54",50,54,"F",10.8,"other lrti","J20-J22",2016,"eurostat"
"lu","Y50-54",50,54,"M",6,"all rt","J",2016,"eurostat"
"lu","Y50-54",50,54,"M",6.3,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y50-54",50,54,"M",8.8,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y50-54",50,54,"M",8.8,"other lrti","J20-J22",2016,"eurostat"
"pt","Y50-54",50,54,"F",7.4,"all rt","J",2015,"eurostat"
"pt","Y50-54",50,54,"F",8,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y50-54",50,54,"F",12.8,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y50-54",50,54,"F",7,"other lrti","J20-J22",2015,"eurostat"
"pt","Y50-54",50,54,"M",8.7,"all rt","J",2015,"eurostat"
"pt","Y50-54",50,54,"M",10.3,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y50-54",50,54,"M",13.6,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y50-54",50,54,"M",8.2,"other lrti","J20-J22",2015,"eurostat"
"be","Y55-59",55,59,"F",7.4,"all rt","J",2018,"eurostat"
"be","Y55-59",55,59,"F",5.7,"urti/inf","J00-J11",2018,"eurostat"
"be","Y55-59",55,59,"F",8.8,"pneumonia","J12-J18",2018,"eurostat"
"be","Y55-59",55,59,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"be","Y55-59",55,59,"M",7.6,"all rt","J",2018,"eurostat"
"be","Y55-59",55,59,"M",5.6,"urti/inf","J00-J11",2018,"eurostat"
"be","Y55-59",55,59,"M",9,"pneumonia","J12-J18",2018,"eurostat"
"be","Y55-59",55,59,"M",6.1,"other lrti","J20-J22",2018,"eurostat"
"ch","Y55-59",55,59,"F",6.8,"all rt","J",2018,"eurostat"
"ch","Y55-59",55,59,"F",4.6,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y55-59",55,59,"F",6.9,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y55-59",55,59,"F",5.1,"other lrti","J20-J22",2018,"eurostat"
"ch","Y55-59",55,59,"M",7.2,"all rt","J",2018,"eurostat"
"ch","Y55-59",55,59,"M",4.7,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y55-59",55,59,"M",7.6,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y55-59",55,59,"M",4.2,"other lrti","J20-J22",2018,"eurostat"
"cy","Y55-59",55,59,"F",4.9,"all rt","J",2018,"eurostat"
"cy","Y55-59",55,59,"F",5,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y55-59",55,59,"F",4.8,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y55-59",55,59,"F",5.8,"other lrti","J20-J22",2018,"eurostat"
"cy","Y55-59",55,59,"M",8.1,"all rt","J",2018,"eurostat"
"cy","Y55-59",55,59,"M",15.6,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y55-59",55,59,"M",9.1,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y55-59",55,59,"M",10.8,"other lrti","J20-J22",2018,"eurostat"
"cz","Y55-59",55,59,"F",10,"all rt","J",2018,"eurostat"
"cz","Y55-59",55,59,"F",5.6,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y55-59",55,59,"F",11,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y55-59",55,59,"F",6.7,"other lrti","J20-J22",2018,"eurostat"
"cz","Y55-59",55,59,"M",12.6,"all rt","J",2018,"eurostat"
"cz","Y55-59",55,59,"M",7.8,"urti/inf","J00-J11",2018,"eurostat"
"cz","Y55-59",55,59,"M",12.7,"pneumonia","J12-J18",2018,"eurostat"
"cz","Y55-59",55,59,"M",8.5,"other lrti","J20-J22",2018,"eurostat"
"es","Y55-59",55,59,"F",7.2,"all rt","J",2018,"eurostat"
"es","Y55-59",55,59,"F",7,"urti/inf","J00-J11",2018,"eurostat"
"es","Y55-59",55,59,"F",8.2,"pneumonia","J12-J18",2018,"eurostat"
"es","Y55-59",55,59,"F",5.6,"other lrti","J20-J22",2018,"eurostat"
"es","Y55-59",55,59,"M",7.4,"all rt","J",2018,"eurostat"
"es","Y55-59",55,59,"M",7.8,"urti/inf","J00-J11",2018,"eurostat"
"es","Y55-59",55,59,"M",8.6,"pneumonia","J12-J18",2018,"eurostat"
"es","Y55-59",55,59,"M",6.5,"other lrti","J20-J22",2018,"eurostat"
"fi","Y55-59",55,59,"F",4.5,"all rt","J",2018,"eurostat"
"fi","Y55-59",55,59,"F",3.7,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y55-59",55,59,"F",5,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y55-59",55,59,"F",3.3,"other lrti","J20-J22",2018,"eurostat"
"fi","Y55-59",55,59,"M",4.8,"all rt","J",2018,"eurostat"
"fi","Y55-59",55,59,"M",4.1,"urti/inf","J00-J11",2018,"eurostat"
"fi","Y55-59",55,59,"M",5.1,"pneumonia","J12-J18",2018,"eurostat"
"fi","Y55-59",55,59,"M",3.5,"other lrti","J20-J22",2018,"eurostat"
"fr","Y55-59",55,59,"F",6.9,"all rt","J",2018,"eurostat"
"fr","Y55-59",55,59,"F",6.1,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y55-59",55,59,"F",7.3,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y55-59",55,59,"F",5,"other lrti","J20-J22",2018,"eurostat"
"fr","Y55-59",55,59,"M",7.9,"all rt","J",2018,"eurostat"
"fr","Y55-59",55,59,"M",7.7,"urti/inf","J00-J11",2018,"eurostat"
"fr","Y55-59",55,59,"M",8.3,"pneumonia","J12-J18",2018,"eurostat"
"fr","Y55-59",55,59,"M",5.2,"other lrti","J20-J22",2018,"eurostat"
"hr","Y55-59",55,59,"F",8.2,"all rt","J",2018,"eurostat"
"hr","Y55-59",55,59,"F",6.4,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y55-59",55,59,"F",9.1,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y55-59",55,59,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"hr","Y55-59",55,59,"M",9.6,"all rt","J",2018,"eurostat"
"hr","Y55-59",55,59,"M",6.5,"urti/inf","J00-J11",2018,"eurostat"
"hr","Y55-59",55,59,"M",11,"pneumonia","J12-J18",2018,"eurostat"
"hr","Y55-59",55,59,"M",10.8,"other lrti","J20-J22",2018,"eurostat"
"hu","Y55-59",55,59,"F",10.1,"all rt","J",2018,"eurostat"
"hu","Y55-59",55,59,"F",5.9,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y55-59",55,59,"F",9.8,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y55-59",55,59,"F",9.6,"other lrti","J20-J22",2018,"eurostat"
"hu","Y55-59",55,59,"M",10.9,"all rt","J",2018,"eurostat"
"hu","Y55-59",55,59,"M",8.1,"urti/inf","J00-J11",2018,"eurostat"
"hu","Y55-59",55,59,"M",11.4,"pneumonia","J12-J18",2018,"eurostat"
"hu","Y55-59",55,59,"M",9.2,"other lrti","J20-J22",2018,"eurostat"
"it","Y55-59",55,59,"F",9.3,"all rt","J",2018,"eurostat"
"it","Y55-59",55,59,"F",6.6,"urti/inf","J00-J11",2018,"eurostat"
"it","Y55-59",55,59,"F",10.4,"pneumonia","J12-J18",2018,"eurostat"
"it","Y55-59",55,59,"F",6.6,"other lrti","J20-J22",2018,"eurostat"
"it","Y55-59",55,59,"M",9.6,"all rt","J",2018,"eurostat"
"it","Y55-59",55,59,"M",8.2,"urti/inf","J00-J11",2018,"eurostat"
"it","Y55-59",55,59,"M",10.6,"pneumonia","J12-J18",2018,"eurostat"
"it","Y55-59",55,59,"M",6.7,"other lrti","J20-J22",2018,"eurostat"
"nl","Y55-59",55,59,"F",6.3,"all rt","J",2018,"eurostat"
"nl","Y55-59",55,59,"F",5.6,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y55-59",55,59,"F",6.3,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y55-59",55,59,"F",5.8,"other lrti","J20-J22",2018,"eurostat"
"nl","Y55-59",55,59,"M",6,"all rt","J",2018,"eurostat"
"nl","Y55-59",55,59,"M",5.9,"urti/inf","J00-J11",2018,"eurostat"
"nl","Y55-59",55,59,"M",6.7,"pneumonia","J12-J18",2018,"eurostat"
"nl","Y55-59",55,59,"M",4.1,"other lrti","J20-J22",2018,"eurostat"
"no","Y55-59",55,59,"F",4.6,"all rt","J",2018,"eurostat"
"no","Y55-59",55,59,"F",2.9,"urti/inf","J00-J11",2018,"eurostat"
"no","Y55-59",55,59,"F",5.3,"pneumonia","J12-J18",2018,"eurostat"
"no","Y55-59",55,59,"F",2.7,"other lrti","J20-J22",2018,"eurostat"
"no","Y55-59",55,59,"M",5.2,"all rt","J",2018,"eurostat"
"no","Y55-59",55,59,"M",3.9,"urti/inf","J00-J11",2018,"eurostat"
"no","Y55-59",55,59,"M",5.5,"pneumonia","J12-J18",2018,"eurostat"
"no","Y55-59",55,59,"M",3.1,"other lrti","J20-J22",2018,"eurostat"
"pl","Y55-59",55,59,"F",7.4,"all rt","J",2018,"eurostat"
"pl","Y55-59",55,59,"F",4.9,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y55-59",55,59,"F",9.9,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y55-59",55,59,"F",6.6,"other lrti","J20-J22",2018,"eurostat"
"pl","Y55-59",55,59,"M",8,"all rt","J",2018,"eurostat"
"pl","Y55-59",55,59,"M",6.4,"urti/inf","J00-J11",2018,"eurostat"
"pl","Y55-59",55,59,"M",10.5,"pneumonia","J12-J18",2018,"eurostat"
"pl","Y55-59",55,59,"M",6.6,"other lrti","J20-J22",2018,"eurostat"
"ro","Y55-59",55,59,"F",7.9,"all rt","J",2018,"eurostat"
"ro","Y55-59",55,59,"F",5.7,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y55-59",55,59,"F",8.8,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y55-59",55,59,"F",6,"other lrti","J20-J22",2018,"eurostat"
"ro","Y55-59",55,59,"M",8.6,"all rt","J",2018,"eurostat"
"ro","Y55-59",55,59,"M",5.5,"urti/inf","J00-J11",2018,"eurostat"
"ro","Y55-59",55,59,"M",8.1,"pneumonia","J12-J18",2018,"eurostat"
"ro","Y55-59",55,59,"M",6.1,"other lrti","J20-J22",2018,"eurostat"
"se","Y55-59",55,59,"F",4.7,"all rt","J",2018,"eurostat"
"se","Y55-59",55,59,"F",3,"urti/inf","J00-J11",2018,"eurostat"
"se","Y55-59",55,59,"F",5,"pneumonia","J12-J18",2018,"eurostat"
"se","Y55-59",55,59,"F",3.1,"other lrti","J20-J22",2018,"eurostat"
"se","Y55-59",55,59,"M",5.4,"all rt","J",2018,"eurostat"
"se","Y55-59",55,59,"M",3.7,"urti/inf","J00-J11",2018,"eurostat"
"se","Y55-59",55,59,"M",5.8,"pneumonia","J12-J18",2018,"eurostat"
"se","Y55-59",55,59,"M",3.4,"other lrti","J20-J22",2018,"eurostat"
"si","Y55-59",55,59,"F",7.2,"all rt","J",2018,"eurostat"
"si","Y55-59",55,59,"F",5.2,"urti/inf","J00-J11",2018,"eurostat"
"si","Y55-59",55,59,"F",9.1,"pneumonia","J12-J18",2018,"eurostat"
"si","Y55-59",55,59,"F",5.4,"other lrti","J20-J22",2018,"eurostat"
"si","Y55-59",55,59,"M",8.5,"all rt","J",2018,"eurostat"
"si","Y55-59",55,59,"M",7.6,"urti/inf","J00-J11",2018,"eurostat"
"si","Y55-59",55,59,"M",10,"pneumonia","J12-J18",2018,"eurostat"
"si","Y55-59",55,59,"M",6.8,"other lrti","J20-J22",2018,"eurostat"
"sk","Y55-59",55,59,"F",8.9,"all rt","J",2018,"eurostat"
"sk","Y55-59",55,59,"F",4.5,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y55-59",55,59,"F",9.5,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y55-59",55,59,"F",6.2,"other lrti","J20-J22",2018,"eurostat"
"sk","Y55-59",55,59,"M",9,"all rt","J",2018,"eurostat"
"sk","Y55-59",55,59,"M",7.3,"urti/inf","J00-J11",2018,"eurostat"
"sk","Y55-59",55,59,"M",9.8,"pneumonia","J12-J18",2018,"eurostat"
"sk","Y55-59",55,59,"M",8.5,"other lrti","J20-J22",2018,"eurostat"
"at","Y55-59",55,59,"F",8.6,"all rt","J",2018,"eurostat"
"at","Y55-59",55,59,"F",5,"urti/inf","J00-J11",2018,"eurostat"
"at","Y55-59",55,59,"F",9.2,"pneumonia","J12-J18",2018,"eurostat"
"at","Y55-59",55,59,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"at","Y55-59",55,59,"M",9.5,"all rt","J",2018,"eurostat"
"at","Y55-59",55,59,"M",5.9,"urti/inf","J00-J11",2018,"eurostat"
"at","Y55-59",55,59,"M",9.4,"pneumonia","J12-J18",2018,"eurostat"
"at","Y55-59",55,59,"M",5.5,"other lrti","J20-J22",2018,"eurostat"
"ie","Y55-59",55,59,"F",6.2,"all rt","J",2018,"eurostat"
"ie","Y55-59",55,59,"F",3.8,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y55-59",55,59,"F",7.7,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y55-59",55,59,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"ie","Y55-59",55,59,"M",6.9,"all rt","J",2018,"eurostat"
"ie","Y55-59",55,59,"M",6.7,"urti/inf","J00-J11",2018,"eurostat"
"ie","Y55-59",55,59,"M",9.3,"pneumonia","J12-J18",2018,"eurostat"
"ie","Y55-59",55,59,"M",4.9,"other lrti","J20-J22",2018,"eurostat"
"lt","Y55-59",55,59,"F",6.8,"all rt","J",2018,"eurostat"
"lt","Y55-59",55,59,"F",6,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y55-59",55,59,"F",9.8,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y55-59",55,59,"F",5.9,"other lrti","J20-J22",2018,"eurostat"
"lt","Y55-59",55,59,"M",8.1,"all rt","J",2018,"eurostat"
"lt","Y55-59",55,59,"M",6.1,"urti/inf","J00-J11",2018,"eurostat"
"lt","Y55-59",55,59,"M",10.9,"pneumonia","J12-J18",2018,"eurostat"
"lt","Y55-59",55,59,"M",7.2,"other lrti","J20-J22",2018,"eurostat"
"lv","Y55-59",55,59,"F",6.6,"all rt","J",2018,"eurostat"
"lv","Y55-59",55,59,"F",5.3,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y55-59",55,59,"F",8.6,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y55-59",55,59,"F",8.6,"other lrti","J20-J22",2018,"eurostat"
"lv","Y55-59",55,59,"M",8.4,"all rt","J",2018,"eurostat"
"lv","Y55-59",55,59,"M",6.8,"urti/inf","J00-J11",2018,"eurostat"
"lv","Y55-59",55,59,"M",9.7,"pneumonia","J12-J18",2018,"eurostat"
"lv","Y55-59",55,59,"M",5.6,"other lrti","J20-J22",2018,"eurostat"
"rs","Y55-59",55,59,"F",11.5,"all rt","J",2018,"eurostat"
"rs","Y55-59",55,59,"F",7.3,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y55-59",55,59,"F",13.1,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y55-59",55,59,"F",7.2,"other lrti","J20-J22",2018,"eurostat"
"rs","Y55-59",55,59,"M",11.6,"all rt","J",2018,"eurostat"
"rs","Y55-59",55,59,"M",7.7,"urti/inf","J00-J11",2018,"eurostat"
"rs","Y55-59",55,59,"M",12.1,"pneumonia","J12-J18",2018,"eurostat"
"rs","Y55-59",55,59,"M",7.9,"other lrti","J20-J22",2018,"eurostat"
"de","Y55-59",55,59,"F",8.6,"all rt","J",2017,"eurostat"
"de","Y55-59",55,59,"F",4.7,"urti/inf","J00-J11",2017,"eurostat"
"de","Y55-59",55,59,"F",9.2,"pneumonia","J12-J18",2017,"eurostat"
"de","Y55-59",55,59,"F",5.1,"other lrti","J20-J22",2017,"eurostat"
"de","Y55-59",55,59,"M",8.7,"all rt","J",2017,"eurostat"
"de","Y55-59",55,59,"M",5,"urti/inf","J00-J11",2017,"eurostat"
"de","Y55-59",55,59,"M",9.8,"pneumonia","J12-J18",2017,"eurostat"
"de","Y55-59",55,59,"M",5.4,"other lrti","J20-J22",2017,"eurostat"
"is","Y55-59",55,59,"F",5.9,"all rt","J",2017,"eurostat"
"is","Y55-59",55,59,"F",2,"urti/inf","J00-J11",2017,"eurostat"
"is","Y55-59",55,59,"F",5.3,"pneumonia","J12-J18",2017,"eurostat"
"is","Y55-59",55,59,"F",4.4,"other lrti","J20-J22",2017,"eurostat"
"is","Y55-59",55,59,"M",5.3,"all rt","J",2017,"eurostat"
"is","Y55-59",55,59,"M",1.8,"urti/inf","J00-J11",2017,"eurostat"
"is","Y55-59",55,59,"M",5.5,"pneumonia","J12-J18",2017,"eurostat"
"is","Y55-59",55,59,"M",1,"other lrti","J20-J22",2017,"eurostat"
"mt","Y55-59",55,59,"F",5,"all rt","J",2017,"eurostat"
"mt","Y55-59",55,59,"F",1.9,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y55-59",55,59,"F",4.5,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y55-59",55,59,"F",5.5,"other lrti","J20-J22",2017,"eurostat"
"mt","Y55-59",55,59,"M",4.5,"all rt","J",2017,"eurostat"
"mt","Y55-59",55,59,"M",4.5,"urti/inf","J00-J11",2017,"eurostat"
"mt","Y55-59",55,59,"M",6.1,"pneumonia","J12-J18",2017,"eurostat"
"mt","Y55-59",55,59,"M",4.7,"other lrti","J20-J22",2017,"eurostat"
"dk","Y55-59",55,59,"F",5.3,"all rt","J",2016,"eurostat"
"dk","Y55-59",55,59,"F",2.7,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y55-59",55,59,"F",5.1,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y55-59",55,59,"F",4.2,"other lrti","J20-J22",2016,"eurostat"
"dk","Y55-59",55,59,"M",5.6,"all rt","J",2016,"eurostat"
"dk","Y55-59",55,59,"M",3,"urti/inf","J00-J11",2016,"eurostat"
"dk","Y55-59",55,59,"M",5.9,"pneumonia","J12-J18",2016,"eurostat"
"dk","Y55-59",55,59,"M",4.5,"other lrti","J20-J22",2016,"eurostat"
"tr","Y55-59",55,59,"F",6.3,"all rt","J",2015,"eurostat"
"tr","Y55-59",55,59,"F",1.9,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y55-59",55,59,"F",7.3,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y55-59",55,59,"F",5.1,"other lrti","J20-J22",2015,"eurostat"
"tr","Y55-59",55,59,"M",7.7,"all rt","J",2015,"eurostat"
"tr","Y55-59",55,59,"M",1.7,"urti/inf","J00-J11",2015,"eurostat"
"tr","Y55-59",55,59,"M",8.2,"pneumonia","J12-J18",2015,"eurostat"
"tr","Y55-59",55,59,"M",5,"other lrti","J20-J22",2015,"eurostat"
"gb","Y55-59",55,59,"F",6.1,"all rt","J",2016,"eurostat"
"gb","Y55-59",55,59,"F",4.1,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y55-59",55,59,"F",7.9,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y55-59",55,59,"F",3.9,"other lrti","J20-J22",2016,"eurostat"
"gb","Y55-59",55,59,"M",6.5,"all rt","J",2016,"eurostat"
"gb","Y55-59",55,59,"M",5.5,"urti/inf","J00-J11",2016,"eurostat"
"gb","Y55-59",55,59,"M",7.9,"pneumonia","J12-J18",2016,"eurostat"
"gb","Y55-59",55,59,"M",4.1,"other lrti","J20-J22",2016,"eurostat"
"lu","Y55-59",55,59,"F",7.4,"all rt","J",2016,"eurostat"
"lu","Y55-59",55,59,"F",20,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y55-59",55,59,"F",10.8,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y55-59",55,59,"F",4.3,"other lrti","J20-J22",2016,"eurostat"
"lu","Y55-59",55,59,"M",10.7,"all rt","J",2016,"eurostat"
"lu","Y55-59",55,59,"M",6.5,"urti/inf","J00-J11",2016,"eurostat"
"lu","Y55-59",55,59,"M",12.2,"pneumonia","J12-J18",2016,"eurostat"
"lu","Y55-59",55,59,"M",13.6,"other lrti","J20-J22",2016,"eurostat"
"pt","Y55-59",55,59,"F",8.1,"all rt","J",2015,"eurostat"
"pt","Y55-59",55,59,"F",9.7,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y55-59",55,59,"F",12.7,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y55-59",55,59,"F",8.4,"other lrti","J20-J22",2015,"eurostat"
"pt","Y55-59",55,59,"M",9.3,"all rt","J",2015,"eurostat"
"pt","Y55-59",55,59,"M",12.6,"urti/inf","J00-J11",2015,"eurostat"
"pt","Y55-59",55,59,"M",15.8,"pneumonia","J12-J18",2015,"eurostat"
"pt","Y55-59",55,59,"M",9.6,"other lrti","J20-J22",2015,"eurostat"
"be","Y60-64",60,64,"F",8.9,"all rt","J",2018,"eurostat"
"be","Y60-64",60,64,"F",6.4,"urti/inf","J00-J11",2018,"eurostat"
"be","Y60-64",60,64,"F",9.1,"pneumonia","J12-J18",2018,"eurostat"
"be","Y60-64",60,64,"F",6.5,"other lrti","J20-J22",2018,"eurostat"
"be","Y60-64",60,64,"M",8.9,"all rt","J",2018,"eurostat"
"be","Y60-64",60,64,"M",7.1,"urti/inf","J00-J11",2018,"eurostat"
"be","Y60-64",60,64,"M",9.8,"pneumonia","J12-J18",2018,"eurostat"
"be","Y60-64",60,64,"M",6,"other lrti","J20-J22",2018,"eurostat"
"ch","Y60-64",60,64,"F",8,"all rt","J",2018,"eurostat"
"ch","Y60-64",60,64,"F",5.5,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y60-64",60,64,"F",7.6,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y60-64",60,64,"F",5.9,"other lrti","J20-J22",2018,"eurostat"
"ch","Y60-64",60,64,"M",7.9,"all rt","J",2018,"eurostat"
"ch","Y60-64",60,64,"M",5.6,"urti/inf","J00-J11",2018,"eurostat"
"ch","Y60-64",60,64,"M",7.9,"pneumonia","J12-J18",2018,"eurostat"
"ch","Y60-64",60,64,"M",5.3,"other lrti","J20-J22",2018,"eurostat"
"cy","Y60-64",60,64,"F",6.1,"all rt","J",2018,"eurostat"
"cy","Y60-64",60,64,"F",7,"urti/inf","J00-J11",2018,"eurostat"
"cy","Y60-64",60,64,"F",4.7,"pneumonia","J12-J18",2018,"eurostat"
"cy","Y60-64",60,64,"F",5.3,"other lrti","J20-J22",2018,"eurostat"
"cy","Y60-64",60,64,"M",6.8,"all rt","J",2018,"eurostat"
